uuid;customer_id;country;salary
a7159f104d403cc4b81d9844dd586ab0c50438a85409e1596d2fd4fb00cce2ff;5988;Personal area;101
be77210684007303d804aec5798d68d38f9da3fed6c1a5bd0ea63d2b3bbce366;9046;Credit card;184
b0000c04fc76ff7ca192426b68d19f01ef502a2967f651a469d67dcd6ded5620;7198;Mortgage;53
47d00c160de3d19bb5df8f02c9f837ebcbda25df224b8e55d58203099727f716;819;Consumer loan;106
345e417a45739f76c7df6787da4b37049a8eb4e4b674bcfe40595cf61b6b8cc6;2546;Investment products;39
28411df49ba0df17bb7d84fc843d189ec4322855da65e918568f685550a6aad6;5220;Credit card;190
4f170ba1ce7db37d1718a0050fd1187bbb699dfcf13af2176ba758ff03f5c86e;6818;Life insurance;148
efd905a5c5b3ba369908d21e23b652c11fcce7fa31ac1590a93653cac33ecc7d;1713;Investment products;29
776c9f9422212d5f7af18663e91fc39c94711104176c2ce4c5685057909b9f68;1426;Life insurance;197
53d6802d93f5c6e9e4cc179b54b21a4a59d3d16c2eec8e544caaab441b3bdc78;9826;Investment products;185
838f4b9303681186f868e5ca30ca2d538527d28cd2d16fd9561944ee7b7bccd4;8775;Credit card;97
b794f85e375ed2ebe8c222f56ed2b51b42e00a81c6dfa23e489a8b94b49aa594;4682;Personal area;124
972abda51688e4276e4621114a1e9e99711775e797ca15c7094ad24d44ea1897;5126;Consumer loan;19
6320f121c881babc037a54c5bc49de94558464bf8596a8422b357faa23d62a21;2141;Credit card;133
4f85747e500b9377cd3e8df418f71119432f1751b7effd952330fad04808f9d6;63;Deposit;52
7a019d290cfd3ca637e2d926695e7d03cc997abf9137c7f0655e4e39dda727fc;5782;Deposit;89
8ca2e0c25056f6abebaefc0a68a17701bf66ee6ccca2647ede63f684739f8d72;7112;Investment products;182
36a8926089ccf1e44c0ed57e996b2ac38e7fd67c1a70536b1eed81666ec65679;5593;Investment products;176
f8b7fff85f262e49c8ecfdaa033f76236930c5bc13691cd9fc5369ee054a1c5e;3468;Credit card;153
fbf31e29b9ba5ef220a7587a507477e99cc13b5092af2e06ba53777a3b7e4b76;8156;Credit card;118
15de895aa9f48ac32fb121d90d51bdd88be7b4d7f2250799557d34972675b4e2;8860;Mortgage;80
d522b897fa72b3b64ba6f6510525aaaf8e996feeba8038058d67a026aed26d09;4974;Life insurance;82
a52b96206eb2930c2a690a6bfa5960f1c7ea00eaccdb15e12f0fece62b6376fe;9588;Personal area;70
2c15886479bfec9522be6ba16a04bd6cf0d8e1d92ea79a335f4d03561bc2cec3;383;Mortgage;35
6e40e4a7d51f19534688221e05d048052ffa557c19fc120708117cccbcb94e64;3521;Deposit;196
e38178113f1fa717f7622ae090d9ee77988d3686e3c4b68ba03b8c32ecd8d0ed;7502;Consumer loan;137
7b1c9df97e44c703a9761698988eb39affd413ba13265b09ec60fc6f7e7ec094;4122;Credit card;115
fcaca4ca3351c9d56e340d9164bf64972862caa451c3a048c2c397392dca9ac6;6337;Mortgage;69
b2f7db53c6ed6f56e42bbf81040aef2666db1e4c14da5c66b56f4c44a168fc77;2363;Credit card;134
a66171d7c657b47a1102bfcc74ad23c69cab121733fbcabc341badd78d77ad93;898;Investment products;148
7ea5f9d39f1cd3c80fc55a64f8645e353f3d1c2f37f4beab0764eacae0789b84;7133;Personal area;54
faafa2eeb67378a92ea032b7628edcfe16e396e3f0ec9ef6bb8d12ef7062f679;9042;Deposit;122
42c6d32ce75864074edfb61414ad2417899dbf451577a131393ab067334a30c2;7329;Personal area;54
fb255d517c3616be20ff66461d55fab8d573d118acd79fc21120cbba89c12926;4795;Personal area;150
1edaf435d1c1b38ce1543dbd44f3c5ae1c3b456ca68898f6bd281bed7c269bca;385;Mortgage;129
7b6af2bdc8fc9ecbdb73c559b21d15eac2ebad668719d28d72268a77d021823a;5284;Consumer loan;148
8ecfedb302319801f6c9c0cfeeb20c1ee03751b18b59d088a1490d0d5994403e;4432;Life insurance;149
9a62f7388933f53dcb5e5ab03821cd5488a51563b201350c5fb1c9371af6db0c;1568;Deposit;100
facdf684510fb07239e329051ed244d07632c6caa4abe121c1f83e03daafc753;3205;Consumer loan;136
b3f1a5423c0f39499b90ab67748cfdb6b4d25f0f6e6b3b4e588f3b43515221ca;2403;Mortgage;162
365e064b0b2f86c709640c5c293ef60977b8b48aaefd5806b98614fc5c8682ab;1527;Mortgage;9
cd65b0c11a595567ed573edb2b131098e64b9dfcdae8d534841a6c25417e1923;431;Deposit;154
15488b913914ebcada940c30f70e8c8300762b635962484aad56d36949bc91f6;91;Mortgage;175
e14e819dbff902dd07b92fd6da9837c6e85eabf717dde580165d6e2b7fd2a2e8;8961;Life insurance;59
8b6dc1e5dab314b8606912b381940d2990a1cc3c9b2685e71e230a6e6b63440f;2601;Consumer loan;23
eae2f0168261db16e0f4eca43c45e19c10f4f4daa6abc4de0fb191265581485b;965;Mortgage;56
8a30542e061855e44f936886db061716e32c38ff715c93f995ca3e5bb4137871;609;Mortgage;82
5c68b9d8a98a38a38dc058cb1dd0c4824535cf0be15fc2899e7f6173644c0832;8949;Investment products;6
59a0b358f03c1a4dd4ff42b05393f2f4548637bbfb287d7db007b7333cef521d;2317;Consumer loan;36
fc425af97baa2bfb750df4bc810f3a11ed20207ed23f38821cf72ad17ba3444c;2771;Credit card;143
536a77f9fbbc00c5c35196cbf3d92bef6f91f423199cd87371fb34b76775229c;7538;Deposit;166
62f3727ca11739a99b0675f529914b011fe2cf2287743342e83b09c9f691f9c3;6901;Deposit;177
bff5093626d6368940cb62dfc3026b7c86cf57770199390996616ddc50a93e51;1519;Mortgage;4
4224ec5b6f885606d76fd682c1afb2338fc63053b55db5e74c39a39a90336767;5411;Deposit;61
457bb122d3f3cad28b8af59a3d34824917b00c628408e06e51f27d478e282e23;2465;Mortgage;183
e137419363e1389ea715a7ad08a03934925b5fa9cae0ba75c15f049e73c71a5b;3484;Personal area;123
217b3547e8eb15d4f78992b2f2841699b829b2fb3b244cdbe5c1594b16f7a0f2;8951;Mortgage;78
0525baa3fdc35e2fa29c2639694cd4fbfc3d8e1e8a5a27ac4014e63dcf9ac5a2;1534;Deposit;89
b0ca51810642d1d0a2de6d149ed395e1e5c7d3e084ad4644169c9fb9a47ba94b;828;Investment products;33
99bf80f4380559a6eef132363eefa2a0b7df641e53fa2653bf4f99048abf9c5b;3186;Consumer loan;73
8535e9eda97654a00675983e2a874ac34aaae8944dd5b19b4890d15949778653;5448;Mortgage;134
adde059dd5ae31308fe113e1c63e618055b172d21f426dfc85b46fd22c91ba2f;9712;Credit card;33
ec1cfbdaf2049996a0a7dff0837d85a75c2536745a9fe938a49f37ba8ebc0745;7539;Mortgage;69
f33529c420e21a3dc8b1963632f5fd688a870c2625bdfc054f8ad98fd7707286;5159;Deposit;27
969ee72a4a82a8cb5d3dd207db288d3fcef1e94d868077b5026e39a646a723e5;9943;Deposit;116
0f19d4186a4c0b5c97343505077241ca80bc51bc49304c69aede255d59a2a6d6;394;Deposit;164
38c8dfff28a68f12159e190d3e0f4f524f37c4ff569a97d7bcf67c768eda51bd;3298;Deposit;187
9fc01d0d62ca5c140dd7e4a59682a837d7287e906a0220292370d91a819b96c1;8358;Deposit;199
b785a7e8ca6348b6d6cc4743ae3bee29fd2262f466566db6e581e92c71ef959f;2324;Consumer loan;190
27e08e188d5173f0195cf1c7a272de666a13fd903d7ac32f9e3e05f8d102cb1d;6702;Mortgage;156
f9bea0f0ead83cc16dbb53afc4a10c6a41f4f0b0e2ce3024893162da3c2e5293;5906;Consumer loan;180
1911a5be0b3de022d2a0b3a6f3a2aa41829289afa2ac089b04d414b8e16e82c0;7128;Personal area;151
0da80ac8d2134c4971fd66164902fa3b3b1e3fab9a35c5f8e6ef1f74cfcbd6d6;3584;Consumer loan;93
b85a2f71d6299da6b9de66129f23c7b57082fbaa91cf017a74656f9a198de23a;8553;Investment products;155
29290664525b59a80d631a4a27115c7dceaeed923642810a728bf77637094502;9414;Mortgage;35
7d8593143c9c22b86c26200b674afac14a222d63510360d4e4ae153398a82236;3562;Credit card;131
7879bd18679d42b84fd1681f162d72e28bcad4e6b340245e4997573f856395b6;9319;Credit card;195
13a533f2761432ff0852e81497108df344a8ef0d9b38848a0c1be0bb3ae2e44f;2183;Consumer loan;81
f89f79c2cb18b41077de5a474e6e2020e0d6e54c793a48bc4de04ac17e1f6bdd;9412;Credit card;50
476aa6d9850ae989bd7ff506beaf8dc68b28d04c82d72033fd999c51c73e5569;8789;Mortgage;41
119f5475898a04b75e814b8d1b260217f072876bec7de670cae3c236664dc538;8645;Mortgage;37
bebd0d7b04cfe8f7aa0015c847ddece91ba7de9fae544a820f81d927adae8dd5;167;Life insurance;152
36916b516c81d9a8f77013012c8596db887be1528fb218676a75b94064131a0f;1657;Consumer loan;154
6163c17667164f31f0e92b4a9f54fdba649d79f8eb57fe922fe7f92c6aaed64d;1922;Personal area;23
3cc5ac7616d9710fac0fa2df86eb73749f205b9e7fcc3475ea56ecb2ac242233;7021;Investment products;33
8814cd8301e52a61371e14883b39fd8a3bc8294242ad9c06afa281826e39176d;7175;Investment products;64
4c41abcad71c434d2a86202485f3f6cd33e5ced43325157ee1f9658122d8688e;4100;Personal area;143
09b73e2635af5eb638eacf0365ceb20a0f609e9621fd66ea64104f2a3b27e329;9406;Mortgage;110
ed11fc721ae94fea5acb8adc6485905bb1c12f304b0bb67525fa874e2e0992d9;3587;Life insurance;55
1e1e26b35c938fae31b0bc46afa02433ae4c426f4efc3df230a57f501a4047d2;8970;Mortgage;113
2f16f7ef1ef9c8d222bef3cf3029700da3673b5b621d321c1f9223afe316b4ac;5539;Deposit;15
1d8c2ad640a44449ff8841e3c4bb276d53461975303e421579f71ee03249ee7f;7102;Credit card;67
fdea930af0a3eb6c64469c5d80f6d269c5ced4df096ab1ab05684ae7de5d7624;6357;Credit card;34
8723ec12504c6c7150020472f37ff61681a6278739529e116fdaa91e28b84523;4777;Mortgage;119
135b0cade127cde1ee0c4af441bd2db7fd36568cab64ba2a625518198ddbe8b5;4172;Deposit;141
23268770a9dd6bc4bec129564161b65217bbd2e5976f758c2f5e72bcc85aa413;6775;Life insurance;27
2488b9d9845bb5a22f478255d66f6d45a2434b1ac514173add58c95721220761;1713;Consumer loan;4
2145e2adad7d118ff977e920680e710d7998af8f7dec19e4dfe88b8e7f4e6bdb;2410;Credit card;13
d145fe69a95b5225cd5e7f4b437017039e5005170b1b03cde30636a9965c2748;1455;Life insurance;64
2623252d290f55e1083a3f26949565491132b1c16048d6499aae24a3b64692f1;7037;Personal area;122
48f7feb66b0724d70d414fc40b47cb5dc625208383811f9434442e0b7ac42854;4481;Credit card;148
cde1287c45cb8d1af7a864537e6ea29a790a74f5cb23214271f84f1f997f0193;2871;Deposit;127
3b016d4ef9223dcd41dd4612a51b8b527e99802fa94fbf742f3d1ea4e9d7fa93;4053;Consumer loan;40
7d607d07089dc2f70d5eb2d3a4f17546f647f88d7ab5ecf757e62e283b6e569a;7488;Consumer loan;77
3f8a0c8d9ebf14cdb59e7757f8fdee74d6aec0a189a2f3dfa24bb041f34b24c7;7944;Deposit;18
094659e8aae74643bec971a5a3405a140a7cb97a9d01dfeb8d7200c51567ce9c;465;Consumer loan;136
6e0be752e5c673e8e9e5b113d25ea835fe7eea79262c95fc706972b44fcc133d;2926;Investment products;147
7de49e4147c8844aa1e2d615ea7ed5c0b7c8e7838564fdc26023db9a66f29680;9886;Investment products;145
c5c5ff6501d58d9b73490dbf7222d00d21446c5252300330816de8bdb80d95e6;1245;Investment products;58
901ee7f2b2349fcc4f0648cc101ac56c4dc8fbacce31a429879016ac236061ed;3866;Investment products;190
a07423aee9aaf67cbbb42595bb15fbfbe0111b325ad034331f38bcd387c2d5c6;3659;Consumer loan;57
31919019fcbdeff744a7834b652022035dd90370f76c4443ff81e939a4e89255;6234;Life insurance;176
b49319eba4c4340e3af00e0bc64fc74951e265e7f4b4e0600609dff5b0b4a8a2;4280;Investment products;105
2d15c106b9c650f17e1c81c51459fb85273d7fa05b2c5e7930fe746294ee9873;5017;Deposit;91
2edb743cd5665ecccc72294115ddfcb1ce6812ddafe917c0ba92dd75ed630701;4417;Investment products;72
b1bbdf953d5d73b552ea76ec90e249c03b33c071686e1438063e755eb88e0468;7614;Investment products;11
cc6b24875a73a7f21251475073b0527312da0ac3bed375891f84cdf3f0d9c9d1;3613;Mortgage;52
3a97af864d9528698929e2e424673ace07d8a447219b42a9d4f137f19edaf481;7520;Credit card;81
6f38478f9d0701a9bc21116bcd774163935b0be02c0818dd35e3bb852c6b5993;4097;Consumer loan;165
e8d0888027781886fd6219743eaacdbbb373e65c43c051ff163969704a0a02f7;4780;Deposit;174
e49f93bdb2fa8a9d7c5ee3211c8f1165e479325ef4bebb485e97d48f00063b5e;2426;Investment products;188
6f1a1eb584622425f0fa07cfae67551302ecae317213d23617d0bc3101407e0c;9267;Mortgage;48
d204749e8d50ff8f829bbc94d8e721d7928828cda6909e67f2a027fdf80052b6;3820;Mortgage;158
549c035bbb628cb41b394907a7ec17eb05e67cb4f1fef21b7171439ec945e7c1;7448;Consumer loan;159
52c18310ffc9893efcdc0f85bc9120f288feace7dc90a9ac129a52642e42b15a;4926;Investment products;58
2280049f73b5f8bb3ab94f1ee9e041e969209ed4f91814b9e21fd6890539a082;9417;Life insurance;107
439287ff6149e3391376b100037e0a1300739453b0a2a26e5fe8747fdf807712;7075;Life insurance;92
cb6d4478391aa836a69dd747b6ef77aa971d7469250cac56403af835cd763bad;5197;Credit card;132
3a4ddaec066f134cdb80bd95537a384ee6a7c7f6ecdeb8237c18c1cbed561e9f;3733;Life insurance;52
6f5c63ae3636da56225d5f6036190dbe2ea8434dae1acf895bd2ce8d9f77bcbe;7807;Life insurance;124
6a3630424fd70b2240cf221de280c05042cd3bd10ba11f8cf8dea97747660a5c;4592;Mortgage;196
014b380aa2a13dcc4987462abb3a9f5d32591946663791c821be54e031d00ac1;8788;Life insurance;37
763131adf448608ec482a9a774badaf93b971f1b838abd68a53867c1be598b0a;4434;Mortgage;159
ef186954985b3eb84ed4880fee270b97cc8ccc596bde30240c1a8cae70f8d36e;5332;Credit card;60
acf98006be497d72f2d00cdc94fe4cded1f44cb897b832700a8f16e0e37aaf7c;6914;Life insurance;166
8f304809e9c83edea4e8931e756ea476231f6c5f3a6ad9a68c81f5960dcaae6e;9615;Investment products;158
3663603741f33dd5e59d453cfd6239841a29c6449d1c8147dcb724e352eda898;1277;Credit card;170
31364965ba8617742c042d61044777eb89fe2adfc4153de6d6b4c6a9a6318377;8685;Investment products;81
af1e3be68ab3c7658ece9356f8bc1c127cb54c1e469ef26177b801d127831692;8438;Credit card;183
fffdb8bf16ebcf3d07d7f83f6494571129c5b8a39ccc3c1e9ae07a3c563f1524;4355;Mortgage;193
ddd9c237bd2be83401809c1b4ff6a21fadfbf3ac6f28440b4b399e884310d5bb;1772;Personal area;140
90895d08d4e34732b02dfdb6ae128d8d2bd9ca4a1c55b3a9f2197f59cf7153f1;8186;Deposit;30
fb2fd862187b839ea2d477f54e33c12f5b1314325afa28b947be7a0bf345083e;9753;Mortgage;120
5ec5f434f30ec1dd2669774614e1b74d71cdfd0121a139d0000b508aed89b2cb;4816;Personal area;148
a62fc88696311f68f56a7e2cbe58b6e3041e1a7964a0fdb72a9e0391b08621dd;7482;Personal area;135
4f390ff0861ce5dd5a1ba84082f4b570cf9ecec01cc40fd8d578cf8ecc6f130c;3779;Credit card;20
2c18a8055573fc022207b933dd877ee42ce08d8ef06150cba6a789c0eeb38360;6677;Mortgage;21
569641fa106405633ad56b81294f0ebf96551616688d526ba2df54dc248387c2;2287;Deposit;32
955f427eefcda9690d09943a7c7309c87609d7c16e4c2d02e9477973df4b7e20;610;Consumer loan;67
29cd0cf028e76ec3acd4bfbe1cbb631db1f5d18bbcb5ac38fdb1e2ae6383576c;8657;Investment products;189
bd092bd4aa2d689b250e01e7a868f28635590fd24c3410d0e455f747ea916b71;4680;Deposit;196
2bad1aafd4f2fda7ba0200a25a222307ad2490fa33e2e3486677844d7a92936c;6333;Credit card;144
db101884b4a04f392cfbae6f9c3d0506c7bccceacc647cc157ed3285ec4e2370;8214;Life insurance;66
f8cb26c467bb9615c421f1da77c67e2349cc907a2b0d69f06cf6ff67ea726bf4;3105;Credit card;6
4a360fa1d323645fb2df8b343b33b38b769ae7d0fee2963e8b3b7bfa0d08b169;4743;Life insurance;175
c7d0df454e4ee45e86a6139a0df5a57b5812dcedf5af19bf4b17e78c505828d7;1318;Consumer loan;124
6d89615aa40771168d83357cc1e5c093e435d11f5dc893ad8129bb386303f6a8;7239;Investment products;184
dff95c9a412152f0ecfd9edd917cb829e9a6d9eb6f61323b851e4874b3f90e09;2444;Mortgage;92
cc6dcb8deec627a2618dc1b0677ded97ddd3b6b6fc171d3b73ca81cda25078ca;1107;Life insurance;114
ddef7d89344abe6bb4b4b1ff3a8930da8f6be0a9ccac2698ac9abd59294d95ac;9682;Life insurance;25
7451aec8eaa6971a32efa6d35d1834af5dae2b57b221374983d6b9b54f0244b0;56;Investment products;153
00bfc599d56e20c5d232fb5a7af874484d4dacb00c85d2308e1fa3e3d5244ed8;3531;Deposit;185
f4d5e55866f0156d01e8c6b34a76bf9a9b90526b0f3e43fdd90f385efbcdb149;7800;Mortgage;127
6e9475cbb5e2e9c15da0e13f87f6845125351d4f391f2b79b58d6b841f22cae6;5176;Consumer loan;108
c7882a44637a233cdfb2fd286eed93ee55795b092c44bf851b496222a1c3ea1f;3848;Personal area;170
9bd6a22f1908a915d82e8a7547ffd3705c5396f1d26855903f20e4daaaa312e2;1257;Life insurance;108
e421dc1151e03d3fada5d8b37bbbb6e86e1e293b421ee7e998729d1e8aff85f8;2721;Consumer loan;76
6f817af374783997f998c9b0c661d47e7dc1268eb89f125544613c12306aa3b7;8631;Mortgage;181
46ea21b89762007be657051c0c904b5da9b142efabd9df1850c6b23621f340d9;8032;Credit card;91
3b0f7c454f1c3572fdd74a8eab7db7e1ce7a63e4db309537547393a951a1a0e1;8039;Life insurance;120
5abd16e98609f9b18bb54d4001ace13f33630701bdc157665ace0177c3edd62e;362;Deposit;179
dad1d904e285a3d45689b68afed2c123c4ac60b60164784041ab09172c596984;2166;Consumer loan;100
647c6e66c6dd6659827c886a1aba93bc7dc567138c6e15f064261d6c530d5694;6134;Investment products;98
6d08dd44c61c92f0ca816ebf9f0a0cedc6360a1702102c4377d049fc69a80815;3096;Consumer loan;98
76a72d9d43d3020302c3045b9d951acc61c157f3ac68d1c1aac7adb53166efc9;4844;Consumer loan;159
4e1a0f8b4c2d151c9257e00f3e65901c8bca33a5969336a226bcb3b688cc3628;1174;Consumer loan;74
2aa7983de225c835f20d7427177cab1c53367b42d45389c6bb44f4c03df8d4fa;9036;Credit card;91
acc8db98498bf2fe38f430802ae16341ea6aba61f0d4f0cb8df51206429c624a;6369;Deposit;170
615a5b5fdf0dc9b5ecd955c3977a8a2bc721db01749de033173f31f4c860586a;8037;Life insurance;162
e4dbc9399e482455d2e24747053b7d86c4b52da3e27b38b971e17a9d4c389736;307;Deposit;8
cc757ffbe48819563f029669e8d91f61e2cb9bdf1e13b3e0c5f8d0be86770e22;6431;Credit card;167
ad4c7e8ce30b2c8ec1c6e29ea688a8a83e64b3a29780a17684aa9a760726c79f;6837;Life insurance;170
0b0d2a7e086951c761cae827ba307222e7df15e3bcc959cc2aaf6721d7af15e5;9511;Investment products;196
3576322782bbf14311354e8d22b9b8fb10a451bfe6f5d4883e407217d9827149;5980;Life insurance;16
0173a4d242f40c41401de6e20531e9115a0f9d5bd335668a93f41e34fd175aeb;8768;Mortgage;159
f5a54430294a1287da63f33e61dee05a9a03eee583b48aacadd0f7fc4434de12;3269;Consumer loan;148
3a0a5f781ba858d113254f219659e072c38c0a996d317d0cd3579ae6fedb4da6;566;Credit card;28
f3c51b4bb77b27cefa6d6bc376df9c773371f599d367ab1bfc8898026df87adb;4675;Personal area;90
175b445daf8cbb0de166da19d4f79f059b570b669d4cf0e097a4b0aadc7a8237;4757;Credit card;175
2ca031e0e11bd25ac335d7b23f1f12b40980031ba5a79a715adad16b205f9714;5963;Deposit;140
be610039135716ec5d58f04830b4d19fdb1ba046ed4a3e8cf7ac7121060f278f;4691;Consumer loan;127
6b98b5e42985a81012cb1af534a95dbcc1ed537e31ebac48a174bad5d790e138;1720;Investment products;135
07107d1c25414373fc32501b74992fd654c6da7acfdc61f7009d54df537ecd37;1997;Mortgage;152
3e8f12e8401ee8fe5f32c425df54101713b96c918efc6ee5887652be9583c303;6316;Personal area;176
3785c7acdf385cb458ce25b96c0cba1bf50ef01e0dd7e0def05f7c6957bac2b3;1518;Mortgage;177
99c5b544f8b2d20c213d669971ce4392f5ff735a0bdf924307e548360889b575;3123;Personal area;181
6b39e9f4a91eb9f6994733cb25d66da4aca32af5d5e2bacd7bfc89cc4e320f14;1197;Mortgage;7
65ef6da7a61a7e02a2fc866f4e90eb5c0772a6a7b36ac39b360b2692e1a88025;723;Consumer loan;4
8230f0fde99c73e9d3a927f343ee69d8b4bbc89708f803c32aaf2eb875bc9d04;1527;Mortgage;46
e691ab965140779e819b884297e4d2f26196bfed2a0694b82ef097bab5e5d5b7;4287;Investment products;176
7e340df016e07972ebb8177bafa5a8fabf3abab6fb3eede1b64722752d41876d;3050;Personal area;104
af7fae34587921e1d8d0f3fdeda5170b5becb502c04965fe5c63ab20b495e81d;3404;Consumer loan;190
bee21807f99b4779ec9e354cec4d4f5df4e6535ee20783f1cb821d54ee62bfab;7237;Investment products;145
fd402e692d636902e80efa7691c46b009400735208d83d6608aa62a3bb2233cb;5436;Deposit;5
bbb9a2c20634a9fae78baf6e586f09db2205bcecfe1b39ff274e5a91a4c4a886;1255;Credit card;10
16eb69cf3c55d78e9eceb206c158e5fbb4a59e9fc874ef185f107d5696ef6810;3136;Life insurance;80
216a4161de688182f3835c04c4b597f30551d6000affa75284ce5d7ac4daa0d5;3562;Credit card;27
240a1647ddff05b5f727a7f40135c7eaf4bac4435ad05600dc0b4fd196e77085;3927;Personal area;88
3d4494717025404841ea96211f5806f8a58fe2e57cacc37e36b48df1ec29fea8;8104;Mortgage;40
695754e3fd9faba7f6a4fd591dc68ac18080e4141fc13338ba5eb52241a6e51a;140;Investment products;31
125c5d39d77d797dbe932c32e8345cb938538c2ccdd594f31774d232407f7d2e;4447;Life insurance;62
a997d146c7623569b219e3d76cfa53c20f5f40ac14837904db3c34672b43c1f9;9761;Personal area;148
fd2ce9825815d317332463c9cb5f56fec59c99f66c34a6915041640841aa3c51;3700;Consumer loan;5
27c9bcb9eb106c89b0772aa06afe6d2c293c6588bdf541019702a42114d2c92f;8402;Personal area;4
f03faaa24d241c9a8b442a0741df7defa53cc7b6c42708dc2687652ffdeb983c;4319;Life insurance;51
440f8016a029970139f042e6c1b9f7b6e443037f9b029d3f4940ba70a9693bb0;606;Deposit;126
d0db5c1e9d826f1327f831fab207004da340c80fffb42d8247925393cf21dc28;4519;Mortgage;129
1af0b0764384dde7693e509a5f9e194ae8f8909028149243aeebd5238e45b384;1677;Personal area;199
c81dd23b5350832170addcd80cd9ced4e28a8428be2aa13f47a7d4acf0fa7f9f;5143;Life insurance;138
6d0918c1622cdbdf576f635978712f30cd9842ff105c52fc66436969cbdf6005;7794;Mortgage;167
77b02b2038fece1e542a036a40cca4e60567e024865c8d5968947fc78178e38c;8176;Deposit;168
11ee6b7876d61d0f723fc3c83b21ba355f3fdf5ff309a23cd8d8f3c208b90abe;1364;Consumer loan;84
e814629173972727f219c7ab1443cf59d08094e824f4794c99c310d49e8b7e2b;8665;Mortgage;3
8be8351e22f9face37dafd9737f8c1f60cf2c066ef8af9a6577d2f91a9d7c278;658;Credit card;166
765a8467c8919510fcf5ba8ec99373e320ba72b857a14d0ff10e16d69226e713;4563;Credit card;15
05ec36c6f07faadc236e516e2bff0a30fcfb0f0b1db51ff9de5010fceada501a;8092;Personal area;183
1a24795ffa7394bbcf65fc27019f1d870373b555f3a894582c563f19cd920964;4426;Credit card;3
82063537b322a4e673d0b92a48acb23b16b997ba3277788452b9555cc15783a3;9959;Personal area;47
9d144a1cb28ed7b2fdd18831a8fae7410c4e31bd7252f1372ecd5a21615d257f;8341;Consumer loan;65
8298cd7eac0ef4b2884aa5984a10f19b67026deb6b5b022776657ab3b98b321a;8903;Credit card;29
14a1b347e92cb3ff5bd4f22d7ee7644bf52d61b5c1a89713610cf58c14c95ad1;4640;Consumer loan;27
b916f626bfe9e22e96c84c43171616b0cb266d68af6302afe71ff276d1f8e266;5499;Life insurance;181
263ca8d651a7afe306381d57fb0868c072df8bd95ca331393c2ec58589b66454;251;Investment products;125
199e70376246353f924900c3fc715c10f29ed03871cadf56ce860546973c1a24;4856;Investment products;155
b024ebb6277515a0ec5466cd13e83ab0b808a9089ad8718ae3752d745cf54721;2625;Deposit;124
4a87863d05b6adf87fbd648d94b4fc8c968b1301177a1a49b8dad70df5083271;3742;Consumer loan;55
4b48e0661e692ef8e377c83283620c8995a3aea09b7d7d35a104d03ff8f9f686;167;Life insurance;93
0ac96d6740a5b6127e83e6977b744064654512da82a6f64faae6a2fc98da2eab;7950;Investment products;102
e6ae20be8469dc50af70f8dfbaa3bbfcb9ba9607316b51a3d3c3b7f17fc2c592;3011;Mortgage;182
c9c35a6ad3f93adeaa91576bcb072047d42a7728c3b94e536fba5eb8dc64003c;3965;Mortgage;118
cee11ad1b8bc50ced33cc06b25724ac947936f5fd794a5021479cae521a42ff7;1488;Personal area;11
e89dc5343b94df0fc679b51115be597a8bf9e1edb3cf4c6f576b7fdffea4e6e3;7838;Investment products;77
3dcf0a37c66ebd2ca320c9d97fd605fe1b9149d20548250b07887feef61a5351;4729;Life insurance;105
00b01bf6e30b83229ad7146efd8551505bbb16a57b219958a20aa36f6185835e;360;Investment products;163
cea7732edd30036924725ab4ffd91264550eb979fab1da0cec85a34ef38a8bf0;584;Life insurance;126
7a9d9b0a3c46c16e676a1e97e0043c923e65cb52521cdf7f2c91ba86860bef42;9663;Consumer loan;127
3f6f0304e4714cc69949864704318ce93756db94ff75f9d8850a6b3c0d8757f2;9545;Deposit;4
7c30a7b1c2d7262bc6be218c2e8ba8e3636c54d622571658e132c2f6cf559205;3248;Deposit;191
7c094a3402b6414343b285389f20f6d50fd07bb7e095f0d065252ee106c93d08;8278;Investment products;155
3f519d875a8366f6bf572cf3605d94b2599f06286da484c84de30a2fe31df748;9844;Mortgage;17
1c32a972c667c854746ed8037f4a9177ae8f43ca3e3ef4ddc3143e42b2f5eb69;4968;Investment products;190
1c4f38cd34badc6ccbabe03b921a80153cda94b06b17ae60a7e2ea7bb1e99716;2194;Personal area;112
63739791ef567dc0dcb5c9d2309f5c5e26eb0dbcf649df970343d9e04f687700;9475;Personal area;6
8af7913fe844ad99114cf5fd2880a7209a7300ba81878eb334faa7437c9db3ba;6682;Investment products;157
e220abecab88545e00b1ba452d03d8d7d050e347abb3c6cbefbcc08d3915295a;8199;Mortgage;82
e4ad8b8b18eb91e850b123703c010c7755d55373634a521e68ea5c30b42f45fa;6284;Personal area;75
3b30a8715ea9b6fcbb67e62ef3524104adaecea951ac2eaa43c7860517d8b0f8;6669;Deposit;1
1864889d0be166f5e8b9f20e6aedc89387f0643898ac3cab8944c6566f90e5a5;3675;Personal area;172
c85af295487c5b83303b5292eaee5d57207bdf7af885c8e22bbe21d5940fd1bd;9411;Personal area;104
fbb1c7dfe648d9de986b95070e7708e6a390b66b0f3292295a1855183af09815;6638;Mortgage;50
dea487a4ce408f791eb6d4d11c9cfd5bf22d3579edff8d02a65f0e797ee55c08;259;Consumer loan;58
6ba93afabef1c437532a5b292d6f2b873c1d7be5c374980c4f5f0b401d7631ec;9112;Mortgage;34
