uuid;customer_id;type;summ;is_correct;created_date
53f01959254945587e0a142f2ff065e7778fbf7720a134e8b82be8de4d9ac8d8;8082;Payment;159658;True;2002-06-26
2af74132fa659c3c22c57cf0eafcf5137965acaac192260cff1e73282272b104;1172;Payment;507210;False;2022-12-18
28ce1fbb5a58cd461afe3d574ef671f56e66a7c4c15005afbafd1ba9d33bb0a5;3424;Withdraw;816918;True;2000-11-03
8b28b019994238bfe49edd35281c52ed0341c621f5b687f9e518afb494db7b1f;8490;Transfer;780175;True;2009-07-14
beea7caa106b6c39417324950179a5d2032597af4900866b8e9e42dddeb0273c;9870;Transfer;725969;True;2021-12-07
88cdcd9ee0c8d8a326ee486ea7580966b0fbdbffdf9e57f3da829c19deb57ad8;6632;Transfer;328832;False;2023-03-07
390cd6147f2fa7c6285f67955c8354baea710099fc2ed5422e1cca079044a53f;2980;Withdraw;154963;True;2003-04-25
16664b7f04738ced3b3c7195bb944bba65a1514f0cbce725262999719ccd2d4d;1628;Payment;567357;True;2009-05-25
b06c6f1646b3bee959ded1c9913e866bfe727c3e8e9501fabace467a10f70901;127;Payment;193466;False;2013-11-26
3e4c3ab840bc4cd6bc343ad16dc1dccbc36625bfa0d6d39998774c40729d3eb2;7322;Withdraw;703440;True;2013-03-08
10f4591255418aa20d74e0ed39353b89106f94a32b1bc462d9873f9eecb766f9;7698;Payment;612461;True;2015-10-24
b65ed9c327485ba3a58de14852f81589d18d74dbf6893f6432aa19ccc8e848a9;6028;Payment;543109;False;2014-08-28
5bf00e818c949be46bc83fbcb151420c407b45d92decb8bd08fa2905cbeb4548;6957;Withdraw;115217;True;2013-07-22
147dcb6393a19de49fc5074c319440c247e9727182c9bafa3ddb03040f5afd12;2366;Transfer;292288;False;2009-04-26
73a3e82e4c69177784b1affbbd798d9bde0dc5b3ef21807dc76f20c2cb8cdfa6;6083;Payment;903946;True;2015-03-08
cc82eb9c2ad9cf4217be4c98545c381d2d870b4fc1020b55a199f5d1f9df4a0c;8152;Transfer;714597;False;2001-10-24
e389f6e1863bb7a4bb543eedf8e6ea410f2fc6cd8016effa4e641aff542d8851;6211;Payment;344052;True;2014-07-12
d130e4e1761f64cd87ee7ad59efdc575f45d7fce2147f1ada636c86778cf72ee;5043;Withdraw;589062;True;2016-03-27
ba538fc1ff9493230b5d8e94a98b8453f22c3a2beebbfedcaf5594e8ea0c5127;285;Withdraw;811921;False;2023-03-24
d1bed89115d9e556b7d77f0c57b138bab803031ef6e1d5be611701fae96be0ae;8015;Payment;781293;False;2002-09-14
83d39c086d0d6fdf56872681527e504917e26dae4553030ceedd3b032bc80188;6612;Payment;679929;False;2017-09-10
a05650194ab087ca9484ce370abc8092a7815c05610632bbd6db0c0fe909b3a0;70;Withdraw;259620;True;2017-08-27
eda213c9845708c4772edcafe995cc8d53b1f59aee57f5003c8e2fa432386452;64;Payment;960254;True;2021-05-21
3d4fce82622ab5d013616dddb68600417dcdcd2679b840ac7462eeb461deaa06;6199;Transfer;651064;False;2021-02-10
02b8fff08f714458d8fa11caf2b1d99ddfdd6ce88c79a9134d767430b3c8e348;686;Withdraw;156803;False;2016-11-09
242872294df95838be748801ca0493576859dbe0f12cbf81c7942c0a5bf3941d;3163;Payment;428559;True;2012-02-28
9ed911fe4d32d5c357d4bf623cf7834123ed69e6eeab36ec61aaa3bde8794047;5257;Transfer;974152;True;2012-12-18
ec60dbbd5093c6c97ad74dc75f5d1918b2fbb33a973aaef94ab1cfb3f03cc9c9;1869;Transfer;469423;False;2006-05-15
9be25eb9c3aab4be1849545bff9cd446eb5d9fa2e7bdc3264e3298b67262b291;9757;Transfer;567474;True;2003-12-22
af0cd5c1f6189b77134ecc1af91288bd9b05963e4a7a06667acce2cbfcc84f8f;5661;Withdraw;634426;True;2020-03-05
f359500d3374dcc0d0026719d0b7f5127e5bf63b7bb13713c7d48f9d4bdd28e8;2894;Withdraw;299440;True;2010-05-19
6b8d5fcd848c6dd6044fb2abf33afa047ddec35306ce4f6c76ba8eebbb1736a3;6862;Payment;60114;True;2006-12-04
5443f70d91871dad6896f830664ffd9b60dfe93352ad921f4728cd907f6f88a0;1546;Withdraw;591436;False;2021-10-27
e2ca14c4bef4b1810a34760663943dbe2913621d6121045b23a1d38d89406083;1434;Payment;894872;True;2016-10-25
d32ff2ef571c8aa132d452dbc8e0f52aa36ce6afe325f4334cf131568ddf5b7c;553;Payment;705340;False;2019-07-17
7608bba2c6fc4225c7b95093b631493b222a13f195957b7d3fc1f1e40dc7bc40;9930;Payment;535665;True;2008-08-07
53d0d124ae80f1004d7f294f252c4944d720a734e746889d8c88fba396b97b5e;5869;Transfer;133112;False;2009-11-25
730d230cf92c1828b168590a9fecafa22b17dd5881eddab881dcc850ab8610e3;7794;Withdraw;540420;False;2007-10-21
533b8ce94afe04988675893317111e6f6461dd7c88f3b7dbb6ccfb13f5c522c8;1485;Transfer;816609;False;2014-04-17
6238d628fb2d3443d66fb79a1e656fad415add17dc0f9fd25d0f893e24b55273;9589;Transfer;197445;True;2016-07-16
304109f5b00cff54735d76a51032a8178893eb4a0b73c3d6efe1a615696201a9;6900;Payment;417412;True;2009-03-01
5cef9c116b4df1df0d211fdf7da2b017b4fc6a5140249b530b568f171747a056;5003;Payment;780301;True;2003-08-25
7aa1bdfc95431d41fc0735a16151471638b46b8c485545e0b7242ce47ef907e4;8115;Withdraw;811671;False;2020-07-14
99ce72b5f322d9bd288a509afd2071f978b97842950aac2d89592e1c023fecdd;1806;Withdraw;575793;False;2000-06-20
241e5a0a987af89669a26cce68588f4dbccced6be64ae40d958909d5a7cc314a;8541;Withdraw;496688;True;2010-09-05
33b9ab02707c76cb99fbb3bdc97a5f36c3ecb2a0f627098bb4a1d47a4be491e3;7379;Withdraw;148152;True;2005-12-24
07f37a755975664973c609666294eaf0cf6abf1fc5e9d49c1b4ed2d00bfc7297;7821;Transfer;105460;True;2013-11-28
6ef7a86019e39c0c70914aefcdb8888d6c6d4e2675148e84d3f9f7379e0fd037;9889;Withdraw;164667;False;2008-12-03
7c895bfd69574998d61260c475b9ecfae48e55afe89f4e582b6934eab8324e2c;6659;Payment;990291;False;2009-11-07
1942ca493a050fbcf98f5737f3cd420fd4a23b257522fb5e3c8bb7adb560c1ef;1753;Withdraw;943841;False;2019-05-18
d631453d1c09ba404ab5fe0defe6184e598b938fadeacbc1fa4ff39eff3e7fa8;1042;Payment;417599;False;2002-09-09
6159349cd388e56d0e4f8bbee5214c3c692912d3a7a3abdc08649e73653fef80;2931;Withdraw;508211;True;2002-07-28
eabcb349634187217e0c1b0fee4f8cea4b26b80c821c37b02b7e0d70c9e9016a;1260;Payment;541637;True;2007-02-20
6791ed3bc8771b185da3c618b6f260161ae07bb3293d5181f82e5d6b9faf8e84;5266;Withdraw;276365;False;2021-09-21
95851d498849f8ac5a04ebb6074b5799b12fba690a73e8553e0f6d052b18c2c4;6778;Payment;560074;True;2003-06-27
c4d32fe85ae3ea412042dcb872644608e24a213b78681e17cc173870743151d0;601;Withdraw;193121;False;2006-09-25
ecb3dfa1da235e17a523a71ea4887ae16c73b456a6dccad497b7e86640547930;2541;Withdraw;978593;False;2017-08-06
f62b1838e876358e2b8076a245b54d28f7724f5fb1cc50c94f9261760da13b8d;5318;Withdraw;956711;False;2014-12-14
f92798f0a5ecba07a7d8e794eeae9d796550b4f57dfcbe914f7798378ecc890c;3666;Transfer;854913;False;2015-01-24
226791cba45b43eae3554492a75b9348ad44b5df528612d9f04710c0091d1c0f;3854;Withdraw;623946;True;2006-09-08
7cdd28cba75b641675c6ef555f1555915b068405ddd2e205fa0a03127b1f31c0;3124;Transfer;80106;True;2007-12-13
a3cfb774b2aaa920c60b1f9068f1c9f51703c0dce1f117d774abd6f58e67e704;9018;Withdraw;479584;True;2005-01-09
f7b4d8ba0b6fe8f78e734947e4050c0cf5ff256a3048a191fd423145f10e1a02;8348;Transfer;388577;False;2013-07-21
b95dbd0754c7823c4244c30683db7a00fbaaebcb27b0f68d600507c31faf5977;3793;Transfer;423935;True;2017-07-25
612cd8f8a97f3262a1d7ce48c3fba9ab6dfd59bf872cb882888d2e2713ee0374;8260;Payment;929393;False;2015-11-06
e50b3b9dbf63b368e0e5c7adaf566e23da896ffafd824842af8964e88cb52515;2917;Payment;670038;True;2017-10-11
6858652c5771c4cc322ccd94f87de1fd74314e5e5c8ea931223c6a58f21a6759;2977;Payment;25065;True;2007-01-27
30802c11ec22a33de37b038283271e92d9e6bab513e3aa5cc6e4e36de43279d5;9396;Payment;321895;True;2000-04-01
0b0bd928984ae63a9f9ce082feac6667e6afd1b855663f69cfd22d949ec33425;162;Payment;807379;False;2012-01-14
91aae5acc06bd4bbc275b4f7167a727ef0bb954cba1c2fa82dd6f9a35e4473c9;4693;Transfer;633952;False;2005-03-14
0d31830dd70934579ad78ec812ccb1a5018414998a4ffb944ed8e24004733c9d;4318;Withdraw;317601;False;2022-03-23
b1713e943d463cfc251a743d4b91ad84bb32948752b817aeda53d0b4a51f5cd8;7691;Withdraw;90317;True;2019-08-04
6bd3633a7406f5980925c91f08917506eab13748f8478396cca5da12ddfe6c35;3406;Withdraw;510999;True;2016-12-14
19872427f2e7ccbeec5931efd07f2c48e37681eb4e2634b282593df7e86c5486;8640;Transfer;737338;True;2011-10-14
482602b0d578ad852044c09baa5341a2410e463b1635322c131efa2f03ec8433;6210;Payment;613752;False;2002-04-16
2332d235a03a2baabef61376571d48b8c68f91b9afaf7baab7aae820895bb78a;7647;Transfer;330625;True;2006-08-15
6aa4001e30f767cdeb368b46efb66ce2c7fafbaa7d75a752ffb5b0c8dd4f162e;9039;Withdraw;596362;True;2000-11-22
a173a1e2d3f42a809f0815f8ed89a92317cca321622a7e94fd1468f055c6dab9;378;Payment;640694;True;2012-04-11
080737b6556d3b2b7daadbe361f7edc12578d0a7af48d3db0c1c7bc2222ea5b2;7375;Payment;934599;False;2015-10-07
8dd62c4030480eb843140c67ca9621db0dc57aef0cc7a3648594958ca9ed4375;8461;Payment;664625;False;2007-11-21
d608c8f82c50f3053be2c695a648115548348915b13f1d50235d6e54178ecffd;1199;Withdraw;786737;False;2019-06-18
0c90fda6261029fa0d773bb23f08ac2c7684ff5ab6ccc572752cc75484fe6b7c;1657;Payment;373002;True;2014-08-25
b723bbfd6760e62538a026ae0077115d8c9c97327d64eb6188d717391eec4b1f;3423;Withdraw;453152;True;2012-06-17
c7d0d2d3cfd5980dc34797085c279cfde4f92c3b02f329ae6ccb2266ac9f2eb8;3510;Payment;642489;True;2023-08-04
73a4fffbd85509975fe37db39aa7307094f88527ca3e8843e2578db9b6a7adc5;2392;Withdraw;700142;False;2001-11-03
573053c2ba04f69f8da319dd10d975267fb9482c2a4b0a4ee37ee3861887ac3f;649;Payment;435285;True;2004-03-11
a4ec55b81b04ef6887647c03e47cb180264dc5b84f78115d0d9a4fe759562119;8322;Payment;927941;True;2010-05-22
10274d4fc57ee57d73c1509f86fe5f7a257b0c7d9a5d4ad28ee818a6da301cd0;3952;Payment;563941;False;2017-09-10
1f40b8ffc6ae57f4b3eeda334e73401b0c1f7b25d57b80811c0c3fdfd9538cc7;1679;Payment;139589;True;2017-08-25
96ff9659a525fdfffbd63f290269137c1d62062c24ab4387cb247f51d3133497;1825;Transfer;223890;True;2012-12-11
bb92b99526069f3ac314dcb950a24e61cb78efe386dd242f2c664988b786b8b0;5207;Withdraw;440725;True;2013-04-11
c099dde5337f18b5ada9dc80311b646678c8c54b4c49e95f6df460824a24ff86;1556;Withdraw;643683;True;2011-03-13
a1c3a489aa751d51f9076f721c01019cb5ff62b1fd5b59822d56174abeef975f;8272;Payment;472524;True;2015-01-05
e3a3a22861997d025b03287bd1e7cfda290455d7449cf88bc98c2ed64163c93b;5172;Transfer;588484;True;2002-11-02
898bd95ad3755f80d937519a1b18f6bb3c9403426d1c30ee79598ff4adbbdb6f;9252;Transfer;278885;True;2015-05-05
fec61272375f611bb70dac504c1b9fbd72bcd9254247671359af2212bae3d49a;2141;Transfer;635076;False;2020-02-24
b750e4ddc5909b805bf560ef1e23a8eeec0b5fb48dea08807e35fecd146341ea;634;Withdraw;719300;False;2010-06-25
76693bfa545272c32181dd05148836ec35cd8287765e0404e3ce13d855d8fee8;1802;Payment;850694;True;2002-07-26
d898303a79b0d153d668aefd9050193298b21e0c3e142c97d292ae1990e4ec5e;9288;Withdraw;257762;False;2018-02-28
638709bf9034390ceea578df95cdbafb850b994a0239e1c9016162af86bf3301;1075;Payment;877687;True;2006-08-08
82a4a5349eee304f40b724a11376ca2e35f428006c4e2f1392d6f284065565c0;726;Transfer;535629;False;2017-07-21
7b3bb3e08f890c9d34829d97c7ac2d1ceeb7318e625dd0b3a59bd263e89c0ea4;8484;Withdraw;326915;False;2016-02-21
d2829cd20108e1ba1249ccb3cf868ad315e03381775f2f3a1fd0496cac6d5945;1822;Transfer;543069;True;2019-02-01
531dc05840b4588f083d4e8dfe94108d9fa7e11c3b0ddd605008e944923b30b5;6662;Transfer;817767;True;2021-04-18
7a32335868e35e6b454e49f7dcf671fded7a9c811ccf41ee323869a9156c85ac;6341;Payment;285643;False;2021-07-25
c8e10459466be94a57a39b8aa054091628e0dfe5f1d5a8004a9e462801fd8501;9470;Withdraw;289183;False;2015-06-08
4026687ffe1871a60d400b6d176a07f0950b76aaa02993b7419f73515ac75e69;313;Withdraw;789642;False;2022-12-28
d84b1919a419794ca3428bc5334ab803a8b1737270a85d810cedc56390653b58;5710;Payment;138999;True;2019-08-13
99dd5d54012d19ce8e8e01af713a2c6da6b983dd3a37272fa93d0418c7842211;1063;Withdraw;485415;True;2018-02-17
f157e63a15ae669a8dc5240712c69b31dd901d1174b1b235e335d09c84bfaf2b;853;Withdraw;917982;False;2015-06-04
f63cede9c57e1eff217d71c465c371b2d9a18e5034ff3508d801e753f2b80ff1;3784;Withdraw;936737;True;2009-05-16
264fe65feddd132f65d1b1370ed781fe246a6205f5c7fa1854737d11e4013bba;5139;Withdraw;197332;False;2005-06-14
5fdee4c8d79a5c5ebafe54f86e98024b84cfa624d028560ec3532f59d7ed06b9;884;Payment;968654;False;2020-04-11
011ae4b1bd41799a92b88e6231bee70056c8251af5287109d7683387c8579b91;7021;Transfer;826060;True;2002-07-17
486ba5c549da0e899b3668faa516c58b9bae12598711afa1f2d62eae5d0ed870;9445;Transfer;118863;True;2014-01-20
58bf069ad8e9f41aebf258bb3cd34951508e57809bdd430a1cf19df88834278c;6891;Transfer;588003;False;2022-11-07
c4b5a8d0a97848aa730a51e9a094d88968288cd00ee614d9797e278bd374bcfe;9784;Withdraw;161973;True;2012-02-14
79fcc361081968f47f989e1cf6d056221476e20820b29fa734d8141da25680fd;2519;Payment;657953;True;2001-08-01
ed9cabcee304d3198d338bdb1a0d3194f1fb131fb7d9404d3f78e0e084ecc732;7543;Withdraw;748863;True;2001-08-22
3fa6e38b247863a759592f83ba076878d4a05d572dc9be8366e18bbce68f0da7;4018;Withdraw;598701;True;2021-11-11
7639b7eb06053526f36fc8ce28dd20ef5b476738add82d68d21d5f69a6b59637;9703;Payment;525047;False;2014-12-28
56bf9b8861ab8cf3b8bb2b957a769fec4693aca139b97c7b75ed98e27c2c4cee;6967;Withdraw;180672;False;2017-08-20
bb8731e3a3937dff809c0602c0a32e8c67d8faa951b35b9addf498c379daf1f3;5635;Transfer;453089;False;2003-03-21
7c3a0cf395189d9eef6f760e9e735135a5269ea6d482b6fe18225fe9a6798829;2495;Transfer;826254;True;2006-06-20
813b164ec32360b89fe45fe738c6b2b9c5ee12ab598746c9f1fd04a105e730b8;7593;Withdraw;933239;True;2011-02-25
d726cd1a1bc02618795fd4238008a675d860968da7c3121fb729ff147b4a2e22;3728;Payment;913751;False;2016-06-17
6b3927d1afa77efcac954e52807df3fec4315778a49b731330dc48a13593c8d0;7112;Withdraw;35415;True;2016-07-24
75436a3f21130f850206065c4945724ebdc95d6a97b9e702a310b3c507d41b02;381;Transfer;10117;True;2005-02-27
ac814eb22426b7fc9c20fe3e6fd01736ce6dab6bc997b94c9011a00e89b6da59;9180;Payment;703725;False;2002-01-01
a2207a634969c10aadeb992f7228454080bf55621c37ea1ff022b2ad5d7d496d;6595;Payment;286364;True;2012-07-03
24a861656623cc60820682c5d8f9beb4ee99d4bcec1484ff67681851f3188c4f;7264;Transfer;851047;False;2018-05-18
e82fdc8e409bb96a75126322fd1a772c9f53a6eb706370542a8dc94ed0259030;4318;Withdraw;613676;False;2004-08-17
f5188302c24b044fdcfa76240bfe1b741b4fde5dba50a20108466e53c0374a37;5738;Payment;493318;False;2013-09-16
03a1de8a02207a991fcb7611a5cf6405fb2eb536154c131b78ef8427f16a8622;505;Transfer;333246;False;2015-10-03
ea2984957d3ba1f921570693f5f0e0d2030c658e83caedefe5d580d45c828ceb;2267;Transfer;811357;False;2019-02-27
9deba0e43e17b6ff587badeef0c1212c0f4414dab946cbda7f9d523da03e9913;5148;Transfer;554545;True;2021-04-04
e4b84ac91fa894a43746529de58b1f1aca7fa70596ca0a4bc3753be5983b95f1;3044;Payment;899243;False;2010-06-16
33fce7c89ad51aa86fd1b22c0e6c5f056650819c74c1d2ddc1cc4371b3297e9a;3845;Withdraw;94634;False;2004-03-12
a1a627c74da085958dcff10c58b4ce3602e552f425e8b31f6a9888c4f132bfb3;4833;Payment;45836;False;2019-06-22
da5efc5f2992dfe39f91085e62659a45147b745fe75630a5ca958fd2be153d9f;8926;Payment;747788;False;2016-07-16
63160bd9f6337ab52df732dc445d95d13529412265b3902f746618b16198a37c;1682;Withdraw;853173;False;2022-09-22
6b5a61336f3b220aafae662e2a7a6e29496ff50f0814d49f1f4f50fc5015c03c;994;Transfer;489404;False;2018-09-25
2dbeba0934ec34d2845c850a8a38d18cd414954ff24c9e6c93645554cb68eda2;7419;Withdraw;34345;False;2017-03-13
d50deed8c82a152b662a4d3f5afabf508c96f7965c35f63486166de35399f27f;3137;Payment;988179;True;2010-02-09
c40026f8c158f3603ed0f4b8ed3274027608946960f9d87e2ea1b5afb82ef60e;7474;Withdraw;759396;False;2008-09-25
926d86ae6843977ba69321cd55d442851376a317ded5e28eb1ca3281af401266;5291;Withdraw;662215;False;2017-08-02
11374777f09c33d38f3ec4e4b5a160561bba13db1e5081b1f51ae5dd3b24722e;7154;Payment;57607;True;2017-06-12
dbbee0282b430e2dcccc4a7e320fcb11808b9ac188797a53b8ff778978a4873e;314;Payment;364428;False;2019-11-26
1ea3522f6b2c7fe72cf7f2399297051dc1c2c8d7a26cbc1b83473e45f5184371;4809;Withdraw;772969;False;2016-03-20
b60f9c0b6c2bee80a8c367f70ffe37c2361cb933b9885bc7d36125f882c1c2c9;3863;Withdraw;618371;True;2010-09-15
416dcd3d79d789b99e332e254d1345cee0f8ce4f782bdf29a4802c64e4e671ef;1736;Withdraw;721958;True;2005-08-04
90fa24756c7a8c4df60b6953f6e95711199fb9bdd06991b5425e6ad70984891a;2514;Payment;22944;True;2018-05-14
3fcdc69e45f79403904a27356249135f4c522400f4d8cd185f1b5276a53aae70;1680;Withdraw;206145;True;2015-03-09
4ef015a3e1b7563f28cc44ceef18c4bb8e2effee61f7f3917de23969662eef7c;678;Withdraw;993126;True;2013-10-06
3af4459f8decf7b7c1c25dcbde91e5ae7d4599a1fbe419fe11744cbb8dcee23e;721;Withdraw;393515;False;2000-11-26
213587e83fedaa8cee5d8722152c3988925272408d40d259442f42ededbdcbc3;9930;Withdraw;70451;False;2017-06-10
70e96642a6f8f0be37bdaf1281dfc32be97afbcbd14f09984f0b1f86c67a1a5a;696;Transfer;488426;True;2007-02-03
95dff4d10f327f71c216d5c3518ec15dd5c65f0ebae2ea7fcd0b1e06fc7877d5;4224;Transfer;396337;True;2007-10-12
6e582e47ea8c8dff111aac90f9cfc6882eb73906a9fbc7f06f2aeb6f2d3fbac4;3885;Withdraw;668919;True;2001-02-11
250f82d800799ee7ccf8ee2ee329ab6579cd6cf0739bd53eeff8aa3b4bc0aadb;1140;Payment;152001;True;2016-02-20
17a0cd1ca5c3099c713f1ff495a373dc40f2d54364897258a8c7bb95a28eef29;4080;Withdraw;473198;True;2016-10-03
1d0c62a87e5982c4de7e698810a3fb889b8a52adf04b699cc6ca57493d671b5d;726;Payment;265182;False;2021-06-05
cc9d9482633d4ac8eb5d06af2b0bb546b509373850a163f4f435d490dc869a99;3836;Payment;621753;True;2000-05-27
c43c6504ad040ab46c040fb2b3150f09306066c8dd2fe6a495f10909a6a130ae;4642;Payment;766689;False;2003-07-26
aae0556be3ca9863fa60138695277f186bac176ffb831ebaef350e721080182b;5210;Transfer;587144;True;2003-02-28
99f6dec0a230bd2cddce2998c3f7cccf7f5406e90ff7a053dcd67c5a7cd8cd1e;8318;Payment;556267;True;2023-06-09
8d532c9379d811e0685206e5c0f8c64aaa7a300f2f89c1980463273d5b804b13;8665;Transfer;347385;True;2006-07-04
c61a694bf30bb96eea15fd6b5e3e71271c141884b28d686e50754f62f1e791ef;1667;Payment;930475;False;2009-01-27
09947bbf5cd34c1a69cc1e857cffe4b3ad10786f70a9d4dcb7894614d3d8298b;7248;Payment;462047;False;2005-01-09
9fb8f60135c9edee796293d4f5e1445073737538fc25b5022e59a433a49a13e0;9607;Payment;277914;False;2007-06-01
20d9143fb2601ff3918622a8ebdbb215111d67b26c4f3cc98c74aca86e32b6a6;6436;Payment;346764;False;2016-12-14
cda54e2164e1580b01bc281f7b2a83ddbbba389043b3b0b80e14646c3adc3989;9318;Withdraw;529062;False;2009-07-14
15d02202e311cc10d478163190e44a767517cabc9cc09611ba74bb2197d39a31;3599;Transfer;65283;False;2012-02-15
582da4105239bc3118b48528cf01b18850f214ec779fd6eb1a76d29d84d3edaf;9085;Transfer;902789;False;2022-08-09
0bb9b09714b0a68fca696f437bf068a8fb839cf061aba503d501bb945ef59106;5974;Payment;222635;True;2011-11-26
4955f05dee00d71512ab11b3de914c4306b1c3ee2c0e3806b8b613a8198cdb1c;7220;Transfer;889119;True;2014-08-14
64c776d6e5564fad7387d49b0a9b251931d5c1c9d42296688c815eece6294b55;8756;Payment;376598;True;2013-03-16
c707a0c435cef68d2dff9b11f035e5bf79315aeb3d05c79bbfc77f5655e0bb64;4265;Withdraw;439937;False;2001-12-17
18d0316e79f19de7302a8cfc61152d0dbd8e4d08cab7df6dde3461420a314c19;9165;Payment;379633;False;2020-01-02
0832daa1a099d33238d5962d8e7acdf35b07a0917af519570789afbb2f079b71;4850;Payment;205570;False;2013-12-19
16b6e7951a8cc6e30288ff1b5215b028a1550b01b4d74f47336b8191f9c96aac;3065;Transfer;249405;True;2021-09-16
cb934501d7c63cccf0001a8c8c2055053c435da9b91b71867d51b5f41b443157;215;Transfer;244966;True;2000-08-28
2d2feac19b84983dd484bba07fd9e00bf8d55f21d1c5a5aa394745506d98e8a9;276;Payment;155026;False;2017-05-13
709af191ab2f7d49969ba3b1ba67027038f23704d8e687753d01e8ce3a353a9d;8989;Transfer;384351;False;2023-01-08
e63d9791438e923e8e654b423c692ec33208629570a140d2761f16cbbd945ba8;5792;Withdraw;760577;True;2012-09-08
ce2e7673a78322de2c330ce19499c19d1fc5e350e4b47df5dab1c4f6b7c72cba;7456;Payment;320170;False;2009-01-16
f9a34d8c8f579269d52c87cfe8f7239869b022de344de3c2290cf9d3af6bc721;3037;Payment;902718;True;2008-02-05
cf43298d83798ad999e1886596f047b3b9dcca7bf5d9a9277e080256c8909ef2;4049;Withdraw;875985;False;2008-11-26
b570408ba27af4984e3d0d10debc4eca903799a7e2d0d8c46a0ad524edca0e56;3737;Transfer;390825;True;2001-09-19
e2719039cc654f4f4d44edb708094411bc7f43ff5ee73c971b0e767e4cde2f4f;1996;Payment;865813;False;2006-01-04
1fd848140490bc0ea700a846594ab65fb71ef65d20c998d97ce8cd8df5456e6b;117;Withdraw;430346;True;2009-08-25
46eb825163e9a0482b4648e091dbed5f38095bd07717cdafd35036f12414b8a3;3045;Withdraw;257713;False;2007-07-09
c86bfbbe78eca021ead1c43d81507dd40a857589ff5f11b1d05ee65274bf024f;8796;Withdraw;361304;True;2015-12-09
80f964c8df00593258f211b260696908048af19d4a9ab2949e700e376a295ce4;5707;Payment;406901;False;2001-07-11
3d31fa6de046b0e57dbf98f2403f6f303accf17168cdeb2c5a60a7f6c9b5f626;4959;Payment;197841;False;2017-12-13
a75b327a03b8686b103daf98236a817afebf824c6e971f3cababa1d14c5b22e2;9948;Transfer;851869;True;2011-11-26
6c293de473188e2d700942798d2a73bdaf153889eeaa2fa44522c7a34e497f98;6366;Transfer;198425;False;2014-08-14
380c3a4e3f05d622599a180f0ea80399195a4e8847b0d9f66a489d5cd05f17b4;8207;Transfer;788133;True;2006-06-06
4b9f2a32ff46916bc4a358f02350db4552ed72186f8b0f3a500da0aea63e9b12;7289;Transfer;669429;False;2013-12-24
cb174180b652d7f7f1435f5ceba596999400b331c1f116d1784b1017503fb180;347;Payment;13688;False;2004-03-03
11d11a844eb4d1dd6ed2913de825bb56135473614a098efd1271d2da90c53357;3114;Withdraw;687124;False;2019-12-16
947be81f9b5b89391f42934da3bbbb407407ce9cd0084f3e1def13cccfe29a52;2584;Payment;279993;False;2005-01-23
c14dfbb75ef583d60772058ef6a25275953966da523255722488d0a5b26b750e;2901;Transfer;917018;True;2005-08-22
8296ed8add7e8c2c28a83e922399681cb3738e75a40a77fcf1a82ef1a535a7a7;3027;Withdraw;885754;False;2005-06-24
117b57d24e29684e738ad9d11a3ffa6ea0da416c749acfab90d4639b9cf63cd3;4467;Payment;348667;False;2013-04-17
58f20dd397efd3767097cb3b36f3099e9c294da0a0f39ccfbeb2f5a164f3cf96;4281;Transfer;48098;False;2001-07-20
d4387b1e2452f6abc5a60a45dbff374c205e5a1d1bf9bfb58f654d1599233526;1470;Payment;142191;False;2008-01-03
1cdb80c4700cf24b8b31d3d04f0e80655dda6cb1d860385372cfd2fb8c3efb50;3179;Withdraw;682834;True;2020-12-08
a299f7a4dcbfb8ea5bf4a569c61a2615dd53340f225a1b80e96dec97d54486d0;3010;Transfer;867975;True;2002-10-21
7e8e477b815b5652fc8efff5ec92125f8f4a1910e0406f15ce7d49c6df435cd4;3690;Withdraw;196833;False;2013-06-06
9a1ec89d39b7d55691a0a5bb2cdae82676da831bba1583b09b4f9a4e2ca43578;1692;Payment;508968;False;2012-07-09
8c75a4583bcfed3b1544370784d39284cd90bf1a1d962dd280d86d51ae4181ba;8771;Withdraw;667124;True;2017-10-05
7fe3f1593831635fa947ce155c91cf839190d03e8a114594be521a0763f29e21;2861;Withdraw;376418;False;2015-06-16
64580824d2a37413c617307feda1329ceaa5648a96318ba6ee4e8fb8a537071d;129;Withdraw;912055;True;2023-06-13
677fee9d7078599dd5ec6b7624f7aa35339ab52b6292d9dd0d9626ad7475682d;4032;Withdraw;13465;True;2017-03-01
e30dfe99a0c289359a20078a4e9b794e3de565e5f56de4416e9fa59b7faf8349;2636;Payment;24698;True;2006-07-17
13282014efdad3f91a626b6f00732b1046d92777d3d456930863cf8c432cdf20;6633;Transfer;63350;False;2008-05-21
449ab22acc9b5519841c2da1dd14a311a19171194e514f013ef2cce0c5885c7e;1599;Withdraw;411277;False;2021-02-19
3c89f04a8eb8dbdc6e97c97141e3e7a0cccb5293fd372fa0cb0c98428c32ae21;4722;Transfer;761047;True;2008-01-25
69cf195c2f3d2ebe3fc2335a35ac7b1f21ffe421c3a21faa8b335e3dd70e383e;1626;Transfer;807691;True;2022-09-16
84bcf0e920adf3ebede5a83c3b993679d93488fd49d24d857490a5a840775159;4085;Payment;5634;True;2005-08-20
65e6efdfc52b6d0332f9a017445423a859ea1252ef9523c30c4110405fbf3855;1874;Withdraw;496925;True;2009-04-25
cf6df4c0de6e5622ca7642348914da6fc5361bdc1cea0ab8901d0cb6f02beb6d;4500;Withdraw;922996;True;2007-01-28
